Id,SalePrice
528110020,250818.4460631788
528180130,96585.76478768482
528431060,100722.24939273206
531375120,137247.71557530898
528228285,152586.50871280345
527365010,91418.80538920748
907412040,124277.9526842668
528320050,102264.81368266547
907135170,153444.41608111537
905427140,211532.92739341676
533212120,161134.52040720434
527164120,211938.37149136118
535402220,207363.524177247
535382150,171226.4522818579
905108120,148894.00961043703
923228310,308832.91091099626
535453180,103771.00771222825
909250030,118268.05553611579
534252270,127484.28065124997
532477040,119624.3864902338
528222020,89067.9253506609
527376100,206997.0758766944
905480030,216255.7695922634
528250020,325445.1212284895
903206120,252107.32416806428
532353020,245122.4874519591
908250030,333901.7228696529
527376110,364642.76697185007
923225390,269976.3897101283
903425420,198325.8372274118
532377020,189075.20116482995
528218050,188005.17240583812
914452120,238108.5977804106
528435020,185676.6756741023
909256010,120434.7848802205
905225040,202798.77713308157
535325130,348025.49001764075
528344070,82388.00894395993
902325100,290190.1887568986
905103180,314586.51140843285
531450170,193655.47948276653
903475100,180488.35072725342
535451210,102506.74818877634
527455100,208780.61523585435
905452120,164053.3823579074
528181080,211935.61942085146
528427070,173165.54680486073
527161090,168016.98509327538
534250410,180819.65787113644
909100150,214726.1658560834
916176125,116416.2813258761
533215070,133578.06098324835
531450030,203696.20866004983
905202190,102921.35880851677
902110080,60921.67037447603
903481130,190542.5457386806
535453080,109133.60768680031
533223010,186746.98791332214
535377090,132668.9790376401
535475020,304484.1758101074
528221070,189668.02291154122
909176150,175406.56605423588
535383110,150464.1784568469
907260010,127814.63944914684
528445020,326111.06319076836
909277090,118030.96096582481
528354050,213491.15933650968
905426030,317124.86411556124
923226320,207978.75496485483
902102100,200704.08112971488
908275200,194424.34186589444
535150300,172662.3200382012
527107030,120689.33022722966
902111010,207523.3625811935
528102140,219666.17173012413
528429120,139663.32806468464
533208010,193383.647897736
907290260,162502.92552785436
527301280,171534.36119850067
528168040,248958.98934719848
908178050,200476.57865191167
921128020,117030.52071489237
906380040,220716.52771300013
526302110,254935.9760173056
534275060,130440.34721670882
528290120,94819.26770448613
528186120,84499.5851023169
911370450,328359.0094493341
909175030,135583.91485392908
906223210,84202.61862237446
528482130,243896.64984477893
916403010,180556.69498612144
903231220,112755.11809756447
902104060,121072.6685846058
528170040,204126.57104672986
906223080,125850.94017191154
916326090,140635.23091372015
528235000,102931.079671273
903453050,64792.30373752689
527450150,150914.10934368457
905403150,90352.75691863881
527108090,106304.68092535678
535475010,162774.83695443143
535152250,121886.89931735542
906223060,127659.29345735259
534403100,234520.35553901075
908186090,185647.1192304767
902332030,341789.2161458422
528480150,140111.61389985
902329090,194586.73030475574
909282030,94228.60254938842
527405130,201180.4193301865
908127050,154495.8312468863
907290140,148713.14872060972
533251130,210135.02682687595
535451230,153267.10175995648
535150240,104377.35061333356
527108040,135502.37411213384
909131170,318150.7167895691
923400150,133489.31811264934
902301150,204756.3660608381
903228080,184059.35562702158
528390210,210602.1383469318
909281010,319503.64278552256
527450210,174713.2727676949
531479020,197831.411220673
905451320,172309.75075404838
535402180,172069.9353557405
532351150,111857.81061397213
923228390,211465.00015765062
535457050,131648.2608072133
905201090,134017.79212319
907425010,195566.42349519348
906394060,104262.19698449547
528385050,82553.06496545697
916455120,169620.05439469006
909275040,213547.74304726848
909275020,234374.87274078964
528180120,151877.65978484892
532353130,205955.32356958956
903234090,92397.5652577065
902105130,167652.85208419338
905200160,120116.11468579777
916125425,84522.75118302679
906380180,131906.7873580333
904301100,166475.53601341503
532378050,242357.72635768793
909426060,263824.0867376288
527127150,207111.17257461278
528429070,81454.48343168283
528222010,218294.339025052
909177100,184581.27338128927
527258010,83616.13349904696
528120060,305363.32687444286
527131110,360593.8448095503
528294070,257316.76573159115
534451110,302895.6095469222
903232170,134076.44941573145
905476120,204143.89972328133
909176140,217220.482701463
528120090,132928.33988970917
907227080,129192.15408744432
527452060,151753.8821670407
535403280,147028.80051244027
528228550,134883.92789191377
903456110,337722.33252465236
534479240,107221.17415124268
535302120,114872.47821624222
527165010,206085.90255809107
534478140,348987.08110929583
533253030,190111.75778252014
903481010,145376.64334930052
909254070,192581.91766307584
902207170,120489.25664158286
535353160,179689.9267682253
535450220,288433.74264368444
533253060,209880.6448185901
923229140,110357.19584441272
902134120,181451.00436123743
535450070,105179.25452406041
907185060,151557.58077689772
533130160,193956.17304151817
533244030,178086.0699706228
527107120,111094.32882489025
527455270,185601.82509347927
528290010,265625.8634788904
905103130,148783.3754867965
903476090,144368.71237202824
908152110,67294.83525760839
527451380,121742.81231156341
528429130,192178.20383300688
905402110,144873.93120712304
535425010,343999.55600826466
902406070,88546.22827903909
907181100,129161.06429504904
914465020,121205.91827981023
910200040,318694.4393963178
534479130,147536.01327855635
923251160,348531.94746674295
904300150,56254.72461166789
534278230,125225.0583275802
907412090,265158.31995630293
911370460,125705.34425659016
917425190,116914.8797034508
909425180,92237.50349950555
916460110,122646.94475395166
902207080,279668.73486354953
535402010,191303.5579394239
527450520,226811.80709597908
903400040,112466.44979867518
528327010,193688.59706951302
905104030,164353.7001692864
921126010,119286.25953490497
909254090,133030.73971148167
911370540,128842.8147948384
528253010,254073.00628596233
905476230,77403.78943643905
909252110,112129.84016631814
903475060,191685.9779180494
528138010,147855.7425560855
528106060,117159.85202422511
907285080,194722.7919161653
906475100,231539.99632038432
535382020,107639.31556924203
909254050,310016.19427228556
923251080,179372.09503702208
902103150,161760.4869279089
527451330,186210.0236550383
528435040,143355.30176039526
531453040,347724.5486738137
535450100,150789.11407302873
906385010,143431.86872735518
902331010,105659.57783812012
907420050,92004.47615133946
527107240,145935.29784932337
905108190,348105.0861497866
911226010,149455.08965971816
527225035,125014.29677481588
527302210,127949.2942782029
909278020,125287.74935902804
528120020,176095.50630959778
535452120,330582.05010751495
535453040,169658.2648673772
904352190,118833.53009722871
907262050,109157.15496956895
528172020,81398.52960263415
535305030,112173.83481547222
902202070,46411.38652381986
535456070,148079.31835386262
527353060,89602.06894002878
535327230,165984.2842893198
907285040,270153.1692539157
528344100,226043.84830512566
904100160,127306.7571910733
916403130,182768.8717775437
527425060,155926.3624693503
905200290,143102.95129099855
905401020,169020.0079656674
535325350,175883.2560402792
535355020,291477.2159081515
903225160,144736.16901093523
907196020,188858.2842687856
528108140,188712.96455736822
533253070,112141.73072411306
907405140,186073.9804990303
914478020,236655.274824834
907280100,268350.2919511066
908102050,162600.2671494525
535303110,246976.86733376235
535354050,53394.6224251004
528240150,139242.31620891983
909103020,247454.92202117186
528118010,159875.76794694707
528181040,130479.91681481572
534127270,76353.11209427095
533223110,212188.33363562918
535126100,156749.89062677498
531452180,252568.78772146627
534202030,128606.7728378585
910201130,107507.53542603442
533252020,157033.7293598236
527328010,172551.34457616298
905325020,108739.52562294941
902402260,178677.14482317254
903225150,237674.96839832395
528354110,240104.44568136768
907227060,160441.8538535753
535103050,115013.29932550612
528435050,242759.05530788167
528175010,152496.4529308267
903234100,150562.20221718345
528480100,152361.71640999633
527368010,144537.23218978566
907280170,203264.52450751746
535151100,132165.84756099127
906420020,261447.33842734832
908204090,142757.4918481166
909451100,116155.88808704496
535152060,184263.8023901908
535477060,126026.18744594516
528351010,272610.4975361936
903458060,169266.98443961286
528235160,336385.1211964472
906426210,172107.7193333053
907253110,146694.42275421272
531452050,186133.8434533531
923275200,267965.3446849291
531453140,113789.41317185058
906382030,104796.15625311324
527163130,324425.8646009506
905105040,168533.10182496998
906201023,280809.3293827148
533242030,177197.32574876727
535302080,106539.48036796783
527356050,189984.02389039024
531477050,233265.3541052359
528218030,354226.9005969595
905475500,168211.50346094568
527106010,214163.0186585002
923228130,227717.51587868997
527162080,121370.11405256277
909276160,107593.70551772747
534401190,137784.35195705164
907425035,60316.93142756547
527325240,359008.07480101055
533213020,340478.1455140497
910200060,175145.28172314225
902106060,120124.87164513825
906382040,331436.19259821775
903236130,124609.61546607196
534128010,158220.65190623928
528138030,77194.33020186098
528228415,101880.71389913758
904302260,165722.12709173292
903227070,336646.6885496385
924100020,129282.41314431673
908152035,156521.95174452814
528221060,76091.14899496835
533254110,204986.16019229774
528231030,61733.94763086253
531452140,225289.27835083546
906392090,163147.32954543075
907202080,212723.08435952067
909281130,172492.5676504616
903205040,119771.91711000778
923225190,359523.83449331275
528458120,167658.0508249629
905378040,208205.75404641798
527450080,196432.01345006906
527357110,110014.75894196823
534204030,96900.33012969006
902205070,221048.95754308597
535179020,216957.45104221452
534402060,316184.53120689525
533241010,147357.43329943318
906340120,252516.61719127698
533110130,144091.209842819
903232060,117196.68909429558
903231010,231162.07716716392
1007100110,155779.04423634763
534201130,137955.28629959398
528228345,124160.38991269711
528106050,371238.21393038053
533253050,88662.61759216723
908102130,186667.69336817393
902301030,350054.2352632445
535383060,158570.52745129445
527455090,198544.02818186462
528221040,201059.03318705887
527378010,127906.82232959801
906385020,154791.50724265608
909175050,89406.79848591969
903454090,220273.657171365
923228210,141524.89065908163
909425085,215143.2883862643
907125040,130822.2096248426
527427160,187464.5038742675
906477110,216684.580144862
527402380,125517.34463722658
923228110,316320.1326776793
923203010,120933.60448101778
906204140,210869.24370802613
528150120,132605.6184424109
907290020,119371.39426269635
535301080,97900.2748559476
527451520,110156.75126815154
528108150,116869.95910901303
903233030,139427.25496366833
528315060,227338.25335080965
903232030,115794.84717551398
906475070,101359.47185812361
528431080,125436.63088428396
903476100,181230.263404785
905476225,103469.43537863858
527453050,223383.95157175697
902128100,147798.68903266365
909282110,181383.56159084334
527404100,193086.86018097197
533208080,133954.13749553944
907130060,222283.95482837607
534202180,173122.4168854391
527452150,145639.0669536021
907200110,170243.6575401913
531375090,276338.6669255702
533213010,218775.00440663012
535455080,93603.59949659772
909254010,188747.49092352833
923205015,200569.86383869883
535325090,179336.9259698595
908203090,182423.5896524868
907125090,177954.9766655716
535176100,129050.48490783233
910200080,91227.6944869144
534128050,140704.24598519746
907290240,257222.4075791045
905225020,148962.70905167228
902102080,77851.00697822325
535380140,56006.26020588283
923227100,284856.02578014066
527108060,129492.04351530736
902106120,161048.04045556532
534403420,175674.69271274513
535153150,129149.25217892966
532354090,118354.89836382726
532376040,177394.9656739349
906380060,262320.37666413985
534102025,157599.81143495507
902105050,190576.87396486397
923230120,165277.7474377144
535105030,199421.16294051474
903401050,239481.3250496722
916475040,235817.44057471183
534128020,241278.984771796
902306120,299603.4916490549
923277040,215596.31302840123
903450110,113493.69927150852
528102050,223698.9715821807
903232100,190442.48494486575
907265010,177022.07098773913
907200130,143275.9180379834
527327080,174748.51225150176
528228580,180275.1429432443
909250160,232252.5626521489
902204060,204104.88299325673
527404120,221367.93771369618
905453040,328828.15602553624
909129090,81527.82060151092
908226120,184937.6491724113
906340090,48570.77557467158
907175080,205994.64796180165
909275160,141833.39567987507
535454150,230246.77176376435
903231060,206629.2004411959
528222040,200643.54339460915
907270050,254430.56458526087
908204180,115702.43362490316
528250100,318875.70063031896
906392070,354488.55957327713
906226070,319640.31064232474
535451250,372284.8830791188
532376170,75372.67947766032
902107030,189172.60954385856
531477040,236124.2802960893
907410020,203427.44146115961
534275220,166225.26059677053
527127100,148096.75479646816
531375060,264134.56073840475
909426080,209229.95654807895
909250060,241558.43895458127
907227030,114554.72167047707
909101070,111339.45117035141
916386080,137956.58164573016
533221110,133041.3879757
908188130,274421.1891913613
527359030,180484.30070051248
534429130,234152.0194741452
902102060,208970.05570784322
916380070,236784.0295577082
905108220,172427.9818143686
528480090,76617.80756893632
916384150,109694.03831684598
534127140,325368.200766847
910203230,213314.42585298544
907252020,194226.08477188373
533223020,216415.60145301465
908186040,153561.12313483452
528292040,135423.70492810523
535457090,164999.4090353011
535376090,84503.41622502057
903236200,115003.46208180438
527402060,119928.5408468017
534451080,109142.50053112155
535380010,114193.61881955841
907401060,170753.76732252454
902103120,147809.40296053363
528387050,116037.63548846537
535300120,180587.5650781319
527328020,250398.29834626685
906200230,107990.14191190634
534127230,99397.63896857444
527325160,315456.3739438499
528118030,108407.90838348653
906380110,178339.5397618249
534431050,157541.3520593811
909250230,288264.9724788439
923251180,173726.36794959303
907250050,141424.24320427276
528458030,161657.99882494833
533206020,128377.06717876537
533135020,208165.00710263665
903206070,150634.811270869
923400125,190032.8781225335
535350030,252005.7963342807
905478030,96415.51484515631
923225300,128230.66823983293
909275250,85539.26924830167
907227300,148203.85194647894
528322020,178825.35662537316
534128090,355090.32349867246
528294010,68916.49344203743
528429050,342357.2156091528
531384070,287655.3587845837
534176230,134231.85998414096
531382120,178308.59257518456
527256120,141727.50251710057
909282130,99164.85624416184
531379030,89144.30062215294
535375010,152218.31563326932
905200010,34471.507572017
527258020,233924.58602775665
910203290,171244.13158557867
905351150,64675.316857577855
527328050,142121.57370930727
916382010,162669.6117635198
528142070,199152.08622965787
905452070,59696.33244233897
907401090,211841.27229003148
907425030,149183.84587762292
908152270,223619.77321175268
531475220,64907.782565512236
526350040,124957.08952868695
533251110,320597.03248059656
526353030,228133.154712167
923229010,63004.94554922097
534479320,187014.27421137376
535325290,225841.2279979815
528120120,120764.87162569122
528490040,140578.4481078211
902300090,168645.6118264924
534476100,153295.37747942642
527402210,107111.32408762779
903225140,151587.6380618058
905425125,128850.30633125777
916225130,145064.41738010748
533236050,333895.7136974124
534477270,204880.07572275854
535325460,188465.78357196774
907412070,179615.21951742022
528478030,122972.81496363951
907201060,99887.30354487765
527451650,215562.57259686786
528326030,359955.02719063
914460020,263596.58324101596
527326040,257596.38085886516
534431030,176386.42498678126
528106120,148798.93715968795
902205020,202145.9457601756
528458040,121183.48173050064
528280130,141262.3005402479
907252060,241741.91729550512
914476050,170061.9124088379
526302120,87296.0638389659
923400025,133883.20220678183
902202090,87176.46118674954
534128100,261537.98591549115
905101450,179183.59570005254
535175180,149775.12790156112
907192130,183517.3287605593
527359180,151491.36754204816
908275300,135232.97258502163
902206240,197343.48079781467
527163070,139949.5912252174
905225090,221252.95819776124
907180050,174747.67926493025
534127080,142419.71571130748
902101010,195958.85788793032
921205030,158055.26526834065
528431020,215906.58679486052
902101050,230853.1134886039
527454200,135198.56009227992
534403370,183445.93495063818
923204050,323894.0274487902
527450220,170508.75497393133
528110040,100081.98324422553
911102180,205150.38441624315
908152290,181632.0105391324
528186190,280817.3832756195
914475010,241007.29199813298
907280040,126502.23083264037
905100030,191300.69347777896
909425140,216609.3558344501
903426160,116424.42517379856
916477010,162401.69783750578
527107130,75780.8273583958
907414070,122442.73016618908
916477020,227771.13519180493
527164020,193150.29160428693
528354060,76860.62886686542
535425050,150877.05833063176
534252060,159324.74643452367
526353050,132458.52438928487
909277070,129190.8513422377
534175140,183130.59254999334
916386180,323464.19466325187
534275170,313801.1185915669
908275180,283517.0801328481
909176170,109908.34564422167
533221030,133077.63203798674
527216010,104784.78398390769
910205020,167813.22706711947
907227110,117210.67599031398
534451050,294939.201337863
905201120,114683.6696837771
906378120,217797.39279442938
909451020,214025.63019974527
914465040,106404.52270741755
535153140,145737.7106678335
527358200,234370.652428693
907265030,217372.31991879686
906202040,85016.80569045695
533130130,207496.32211633126
904101110,113430.75537034881
533253180,82913.5885811505
909455060,206601.9748122061
528144020,237957.62826652918
906380130,357468.4622769599
527325090,204971.69191622105
535452100,138522.0835297788
903458010,123618.42098237819
528294050,115280.57728080498
904351040,189009.39557101758
528292080,139583.22499231042
903231240,69283.76217725176
903226150,224636.7492299698
528218090,237883.4378598235
909251080,190562.58846009985
534276010,161701.10872711634
535151040,224460.35791633744
528363070,174111.49223773263
905107320,56267.34215167111
534427010,199345.95033273764
528253020,174753.47755851742
528458050,167824.14602213242
909428240,237798.40205858427
902125120,137684.93484857448
908127040,133971.87160389608
531453100,87892.106570106
906476140,107470.0391250425
905104090,351797.3066028219
533125140,166134.61003919708
902110120,335402.61491860275
533217060,102966.56910445422
916403290,135670.0328956354
528477010,159891.29793722992
534428100,124900.11067976957
923229110,119648.11792392176
534202160,179499.25170819895
528228460,275623.37582990056
535176050,143761.29265628886
907275140,86537.75191152959
528186170,334559.87779632316
909281030,227514.7924854491
532351050,263926.3309575608
527254070,316552.41544153995
535301060,273797.8030131933
907202140,139577.5851638637
534202020,221276.905163017
534250400,337054.8327555222
528188060,89288.40720129473
905325030,221209.50384072424
908102160,239127.3082068667
907131060,185032.13376074535
534127260,186073.85719782035
535125010,137784.5499993052
528456180,177971.40057456325
909451040,94808.94667621504
907201230,198453.3358867696
923203110,248323.51929888315
534252240,146820.06435521104
535403200,76756.23768206529
535301010,150782.92038422404
905427050,205610.96569151606
902125080,166495.16832233357
527132090,198406.24052980644
923226270,112509.90905733846
907192150,203282.4419759497
923275140,120607.04112592316
528142110,240487.60415339796
527427090,181818.54526901172
527451110,220442.8737677995
534400290,246970.05907607268
906226130,256151.22757871795
907260030,276314.0314437225
916460020,106203.75307047574
527182170,150952.4474595838
923276250,80855.97796661587
906426090,153307.75871497052
528231010,193956.17304151817
527254020,67238.16344655259
907401050,146293.21279969814
527377110,160968.25414599912
535126140,119370.05110307489
904100040,171302.26837380955
527425140,123503.75432225075
535327160,237340.53961725143
